,epoch,lr,tr_loss,tr_score,vl_loss,vl_score
72,72,0.019999999999488493,0.6503996201945693,80.144,1.1488475978374482,68.81
73,73,0.019999999999488493,0.6517917411711515,79.864,1.198498249053955,67.95
74,74,0.019999999999488493,0.6475028737884043,80.022,1.2871802389621734,66.17
75,75,0.019999999999488493,0.6500650754822489,79.842,1.1632575809955596,68.75
76,76,0.019999999999488493,0.6477231584546511,80.002,1.172085589170456,68.26
77,77,0.019999999999488493,0.646419785592867,80.174,1.238898915052414,66.9
78,78,0.019999999999488493,0.641958442185541,80.078,1.2277983009815217,67.52
79,79,0.019999999999488493,0.6345705011159258,80.34,1.2480355501174927,66.77
80,80,0.019999999999488493,0.6422842984919048,80.06,1.1824756741523743,67.95
81,81,0.019999999999488493,0.6417011741329642,80.162,1.2362785458564758,67.05
